 1190.7415    3.0000    1.9999    1.9993    1.8608    1.1031    3.6769    0.2916  1.7077E+00     -0.2014  1.8805E+01
 1190.8318    3.0000    1.9999    1.9993    1.8660    1.1064    3.6766    0.2921  1.7073E+00     -0.2014  1.8527E+01
 1190.9211    3.0000    1.9999    1.9993    1.8712    1.1097    3.6762    0.2925  1.7068E+00     -0.2014  1.8252E+01
 1191.0095    3.0000    1.9999    1.9993    1.8765    1.1130    3.6759    0.2929  1.7064E+00     -0.2014  1.7982E+01
 1191.0972    3.0000    1.9999    1.9993    1.8817    1.1163    3.6756    0.2933  1.7060E+00     -0.2014  1.7716E+01
 1191.1838    3.0000    1.9999    1.9993    1.8870    1.1196    3.6752    0.2937  1.7056E+00     -0.2014  1.7453E+01
 1191.2697    3.0000    1.9999    1.9993    1.8922    1.1228    3.6749    0.2941  1.7052E+00     -0.2014  1.7195E+01
 1191.3546    3.0000    1.9999    1.9993    1.8974    1.1261    3.6746    0.2945  1.7048E+00     -0.2014  1.6940E+01
 1191.4387    3.0000    1.9999    1.9993    1.9027    1.1294    3.6742    0.2949  1.7044E+00     -0.2014  1.6689E+01
 1191.5221    3.0000    1.9999    1.9992    1.9079    1.1327    3.6739    0.2953  1.7040E+00     -0.2014  1.6442E+01
 1191.6045    3.0000    1.9999    1.9992    1.9131    1.1360    3.6735    0.2957  1.7036E+00     -0.2014  1.6198E+01
 1191.6862    3.0000    1.9999    1.9992    1.9184    1.1393    3.6732    0.2961  1.7032E+00     -0.2014  1.5959E+01
 1191.7670    3.0000    1.9999    1.9992    1.9236    1.1426    3.6729    0.2964  1.7028E+00     -0.2014  1.5722E+01
 1191.8469    3.0000    1.9999    1.9992    1.9289    1.1459    3.6725    0.2968  1.7024E+00     -0.2014  1.5489E+01
 1191.9261    3.0000    1.9999    1.9992    1.9341    1.1492    3.6722    0.2972  1.7020E+00     -0.2014  1.5260E+01
 1192.0046    3.0000    1.9999    1.9992    1.9393    1.1525    3.6718    0.2976  1.7016E+00     -0.2014  1.5034E+01
 1192.0822    3.0000    1.9999    1.9992    1.9446    1.1558    3.6715    0.2979  1.7013E+00     -0.2014  1.4811E+01
 1192.1591    3.0000    1.9999    1.9992    1.9498    1.1592    3.6711    0.2983  1.7009E+00     -0.2014  1.4592E+01
 1192.2351    3.0000    1.9999    1.9992    1.9550    1.1625    3.6708    0.2986  1.7005E+00     -0.2014  1.4376E+01
